,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
3365,"Tang, Andrew","Carlsen, Magnus",2538,2862,2021.02.22,,0-1,D27,88
3366,"Carlsen, Magnus","Nakamura, Hikaru",2847,2736,2021.05.27,,0-1,,5.3
3367,"Ding, Liren","Carlsen, Magnus",2774,2837,2017.11.14,team,1/2-1/2,D37,12
3368,"Carlsen, Magnus","Dreev, Aleksey",2827,2648,2017.09.07,,1-0,B51,2
3369,"Carlsen, Magnus","Short, Nigel D",2581,2687,2004.10.19,,1-0,D37,3
3370,"Ding, Liren","Carlsen, Magnus",2774,2837,2017.11.11,match (blitz),0-1,E06,4
3371,"Carlsen, Magnus","Salem, A.R. Saleh",2838,2652,2017.03.08,,1-0,A05,2
3372,"Carlsen, Magnus","Grischuk, Alexander",2832,2750,2017.11.21,k.o. (blitz),1-0,B40,3.6
3373,"Nilssen, John Arni","Carlsen, Magnus",2333,2084,2001.08.06,swiss,1-0,E05,3
3374,"Caruana, Fabiano","Carlsen, Magnus",2819,2875,2019.06.28,,1/2-1/2,,3.1
3375,"Carlsen, Magnus","Anand, Viswanathan",2823,2817,2011.09.03,tourn (rapid),0-1,C65,6
3376,"Ivanchuk, Vassily","Carlsen, Magnus",2787,2714,2007.11.14,,1/2-1/2,B33,5
3377,"Carlsen, Magnus","Jakovenko, Dmitry",2840,2704,2016.12.27,rapid,1-0,D02,8.1
3378,"Aronian, Levon","Carlsen, Magnus",2812,2872,2014.01.29,tourn (blitz),1/2-1/2,A46,3
3379,"Carlsen, Magnus","De Firmian, Nick",2710,2540,2007.08.05,,1-0,A32,2
3380,"Carlsen, Magnus","Mamedyarov, Shakhriyar",2875,2774,2019.06.08,,1/2-1/2,,7.1
3381,"Carlsen, Magnus","Duda, Jan Krzysztof",2881,2774,2021.04.26,,1-0,,12.7
3382,"Carlsen, Magnus","Tang, Andrew",2862,2538,2021.02.22,,0-1,C00,79
3383,"Carlsen, Magnus","Caruana, Fabiano",2810,2675,2010.01.31,tourn,1/2-1/2,C77,13
3384,"Carlsen, Magnus","Bareev, Evgeny",,,????.??.??,,1-0,,26.6
3385,"Carlsen, Magnus","Duda, Jan Krzysztof",2847,2738,2021.08.30,rapid,1/2-1/2,,15.1
3386,"Carlsen, Magnus","Gelfand, Boris",2802,2741,2010.11.16,blitz,0-1,B20,6.1
3387,"Carlsen, Magnus","Moiseenko, Alexander",2847,2575,????.??.??,,0-1,,2
3388,"Carlsen, Magnus","Firouzja, Alireza",2862,2749,2021.02.22,,1/2-1/2,D37,25
3389,"Wang, Hao","Carlsen, Magnus",2730,2835,2018.12.30,swiss (blitz),0-1,B31,14
3390,"Carlsen, Magnus","Duda, Jan Krzysztof",2854,2720,????.??.??,,1/2-1/2,,3
3391,"Vachier Lagrave, Maxime","Carlsen, Magnus",2780,2872,2019.12.04,,1/2-1/2,C80,1.5
3392,"Agdestein, Simen","Carlsen, Magnus",2575,2675,2006.09.21,,0-1,A28,3
3393,"Adams, Michael","Carlsen, Magnus",2712,2776,2009.01.27,,1/2-1/2,B70,9
3394,"Winants, Luc","Carlsen, Magnus",2501,2385,2003.10.01,,1-0,A45,4
3395,"Carlsen, Magnus","Mamedov, Rauf",2876,2645,2019.11.27,blitz,0-1,,57.1
3396,"Aronian, Levon","Carlsen, Magnus",2781,2847,2021.07.02,rapid,1/2-1/2,,17.1
3397,"Karjakin, Sergey","Carlsen, Magnus",2725,2813,2010.03.18,,0-1,C65,5
3398,"Gelfand, Boris","Carlsen, Magnus",2738,2837,2012.07.07,blitz,1/2-1/2,D37,7
3399,"Leko, Peter","Carlsen, Magnus",2753,2733,2008.03.03,,1-0,B33,11
3400,"Firouzja, Alireza","Carlsen, Magnus",2723,2872,2020.01.21,,0-1,C65,9.1
3401,"Carlsen, Magnus","Mamedyarov, Shakhriyar",,,????.??.??,,1-0,,10.7
3402,"Karjakin, Sergey","Carlsen, Magnus",2781,2869,2019.05.25,,1/2-1/2,,2.2
3403,"Ponomariov, Ruslan","Carlsen, Magnus",,,????.??.??,,1-0,,29.7
3404,"Movsesian, Sergei","Carlsen, Magnus",2723,2775,2008.08.30,,0-1,A08,33
3405,"Olafsson, Helgi","Carlsen, Magnus",2504,2484,2004.03.17,tourn (blitz),1/2-1/2,D80,2
3406,"Carlsen, Magnus","Shumiakina, Tatiana",2279,2364,2003.01.13,,1/2-1/2,B25,8
3407,"Carlsen, Magnus","Dubov, Daniil",2840,2660,2016.12.29,swiss (blitz),1-0,A46,8.1
3408,"Sjugirov, Sanan","Carlsen, Magnus",2650,2837,2017.12.29,blitz,1-0,A07,2.1
3409,"Carlsen, Magnus","Madsen, Dag",2552,2287,2004.05.20,,1-0,B04,2
3410,"Carlsen, Magnus","Paehtz, Elisabeth",2528,2421,2005.09.17,,1-0,E11,2.3
3411,"Carlsen, Magnus","Radjabov, Teimour",2847,2765,2021.05.28,,1-0,,14.2
3412,"Caruana, Fabiano","Carlsen, Magnus",2808,2832,2017.06.23,tourn (rapid),1/2-1/2,C84,8
3413,"Morozevich, Alexander","Carlsen, Magnus",2765,2733,2008.03.27,,1/2-1/2,C45,11
3414,"Carlsen, Magnus","Sjugirov, Sanan",2863,2675,2020.01.25,blitz,1-0,,111.1
3415,"Svidler, Peter","Carlsen, Magnus",2750,2813,2010.03.15,tourn (rapid),0-1,B74,3
3416,"Carlsen, Magnus","Aronian, Levon",2872,2775,2019.12.06,,1-0,D02,2.1
3417,"Ludvig Hammer, Jon","Carlsen, Magnus",2588,2801,2009.11.28,,1/2-1/2,C69,1.2
3418,"Grischuk, Alexander","Carlsen, Magnus",2773,2814,2011.01.30,tourn,1/2-1/2,D07,13
3419,"Carlsen, Magnus","Giri, Anish",2845,2797,2019.04.07,tourn,1-0,A29,7
3420,"Carlsen, Magnus","Hansen, Eric",2865,2606,2022.02.21,,0-1,C99,10.4
3421,"Aronian, Levon","Carlsen, Magnus",2765,2853,2015.08.28,tourn,1/2-1/2,A29,6
3422,"Carlsen, Magnus","Kamsky, Gata",2765,2726,2008.04.25,,1/2-1/2,B19,5
3423,"Carlsen, Magnus","Le, Quang Liem",2864,2709,2022.04.23,,0-1,A06,2.1
3424,"Sulskis, Sarunas","Carlsen, Magnus",2582,2484,2004.02.17,,1-0,E70,1
3425,"Carlsen, Magnus","Zong Yuan, Zhao",2714,2491,2007.11.25,,1-0,E11,1.2
3426,"Carlsen, Magnus","Leko, Peter",2776,2751,2009.03.17,,1/2-1/2,B12,4
3427,"Nepomniachtchi, Ian","Carlsen, Magnus",2778,2881,2020.04.28,,1/2-1/2,,11.4
3428,"Morozevich, Alexander","Carlsen, Magnus",,,????.??.??,,1-0,,27.8
3429,"Carlsen, Magnus","Matota, Dominik",2844,,2016.01.12,,1-0,,1.11
3430,"Caruana, Fabiano","Carlsen, Magnus",2801,2877,2014.09.04,tourn,1/2-1/2,B36,8
3431,"So, Wesley","Carlsen, Magnus",2822,2838,2017.03.26,,0-1,E11,5.4
3432,"Carlsen, Magnus","Epishin, Vladimir",2710,2675,2007.08.12,,1-0,E15,9
3433,"Carlsen, Magnus","Artemiev, Vladislav",2862,2708,2020.12.03,,0-1,E60,2.23
3434,"Carlsen, Magnus","Nakamura, Hikaru",2863,2736,2020.05.28,,1-0,C45,2.11
3435,"Ding, Liren","Carlsen, Magnus",2799,2847,2021.07.04,rapid,1-0,,27.2
3436,"Carlsen, Magnus","Willumsen, Niels Henrik",2567,,2004.07.25,,1-0,C18,2
3437,"Van Wely, Loek","Carlsen, Magnus",2640,2844,2016.01.21,tourn,0-1,D83,5
3438,"Carlsen, Magnus","Nakamura, Hikaru",2801,2715,2009.11.28,k.o. (blitz),0-1,E32,3.4
3439,"Carlsen, Magnus","Kotsur, Pavel",2837,2548,2012.07.09,blitz,1-0,B24,13
3440,"Carlsen, Magnus","Naiditsch, Arkadij",2714,2639,2007.11.27,,1/2-1/2,E36,2.1
3441,"Carlsen, Magnus","Adams, Michael",2802,2723,2010.12.09,,1-0,A29,2
3442,"Aronian, Levon","Carlsen, Magnus",2775,2872,2019.12.08,,1/2-1/2,C16,2.7
3443,"Kaasen, Tor Fredrik","Carlsen, Magnus",2340,2834,2018.01.31,,0-1,C10,3
3444,"Yu, Yangyi","Carlsen, Magnus",2738,2875,2019.06.03,blitz,0-1,A56,3.1
3445,"Carlsen, Magnus","Korobov, Anton",2986,2760,2017.12.30,blitz,*,,20.1
3446,"Svidler, Peter","Carlsen, Magnus",2805,2954,2019.02.24,,0-1,,6.1
3447,"Andreassen, Emil","Carlsen, Magnus",,,1993.??.??,,1-0,C24,?
3448,"Illescas Cordoba, Miguel","Carlsen, Magnus",2626,2581,2004.11.21,team,1/2-1/2,E70,4
3449,"Carlsen, Magnus","Artemiev, Victor",2865,2700,2022.02.24,k.o.,1-0,A25,2.11
3450,"Carlsen, Magnus","Duda, Jan Krzysztof",2847,2729,2021.08.01,,1/2-1/2,,55.1
3451,"Carlsen, Magnus","Stefanova, Antoaneta",2553,2491,2005.01.21,,1/2-1/2,D15,6
3452,"Aronian, Levon","Carlsen, Magnus",2767,2863,2020.10.05,,1/2-1/2,E51,1.1
3453,"Carlsen, Magnus","Anand, Viswanathan",2851,2775,2017.06.30,tourn (blitz),1/2-1/2,A22,8
3454,"Carlsen, Magnus","Cheparinov, Ivan",2714,2670,2007.12.06,,1-0,A48,5.1
3455,"Grischuk, Arina","Carlsen, Magnus",2777,2863,2020.05.15,,1/2-1/2,D37,6.4
3456,"Carlsen, Magnus","Artemiev, Vladislav",2862,2708,2020.12.03,,0-1,B90,2.36
3457,"Anand, Viswanathan","Carlsen, Magnus",2786,2864,2013.06.12,tourn (blitz),1/2-1/2,C90,3
3458,"Carlsen, Magnus","Nakamura, Hikaru",,,2016.06.12,tourn (rapid),1-0,,18
3459,"Carlsen, Magnus","Firouzja, Alireza",2863,2728,2020.04.15,blitz,1-0,,125.1
3460,"Carlsen, Magnus","Nakamura, Hikaru",2847,2736,2021.05.26,,1-0,,2.3
3461,"Malakhov, Vladimir","Carlsen, Magnus",2691,2646,2006.05.12,tourn,1/2-1/2,B33,6
3462,"Rodriguez Vila, Andres","Carlsen, Magnus",2437,2881,2014.03.07,rapid,1/2-1/2,C53,1.2
3463,"Carlsen, Magnus","Aronian, Levon",2863,2773,2020.05.19,,1-0,C42,2.6
3464,"Carlsen, Magnus","Svidler, Peter",2847,2714,2021.06.26,rapid,1-0,,4.2
3465,"Kamsky, Gata","Carlsen, Magnus",2671,2646,2006.06.04,team-swiss,1/2-1/2,C83,13
3466,"Carlsen, Magnus","Karjakin, Sergey",2855,2773,2016.07.15,,1-0,B50,3.2
3467,"Carlsen, Magnus","Dubov, Daniil",,,2015.10.11,rapid,1/2-1/2,D10,6.1
3468,"Tiitta, Sauli","Carlsen, Magnus",2249,2163,2002.07.02,,1-0,B52,9
3469,"Firouzja, Alireza","Carlsen, Magnus",2759,2847,2021.05.25,,1/2-1/2,,12.2
3470,"Aronian, Levon","Carlsen, Magnus",2772,2870,2019.11.22,rapid,0-1,B90,3.3
3471,"Carlsen, Magnus","Nakamura, Hikaru",2863,2736,2020.08.20,,1/2-1/2,B31,2.72
3472,"Carlsen, Magnus","Aronian, Levon",2855,2782,2021.10.03,,1/2-1/2,A18,8.2
3473,"Carlsen, Magnus","Aronian, Levon",2843,2764,2018.05.27,tourn (blitz),0-1,C65,8
3474,"Carlsen, Magnus","Fedoseev, Vladimir",2856,2704,2021.12.29,blitz,0-1,E10,6.1
3475,"Grischuk, Arina","Carlsen, Magnus",2715,2714,2007.11.22,,1/2-1/2,B04,38
3476,"Carlsen, Magnus","Laznicka, Viktor",2872,2648,2019.12.27,rapid,1-0,D02,8.1
3477,"Carlsen, Magnus","Pelletier, Yannick",2528,2603,2005.07.18,,1/2-1/2,C18,2
3478,"Carlsen, Magnus","Kramnik, Vladimir",,,2018.01.17,,1/2-1/2,C50,5
3479,"Eljanov, Pavel","Carlsen, Magnus",2755,2840,2017.01.28,tourn,0-1,A90,12
3480,"Carlsen, Magnus","Mamedyarov, Shakhriyar",2881,2760,2014.04.20,tourn,1-0,D52,1
3481,"Aronian, Levon","Carlsen, Magnus",2778,2881,2021.04.30,,1/2-1/2,,13.1
3482,"Berg, Emanuel","Carlsen, Magnus",2586,2690,2007.01.03,tourn (rapid),1/2-1/2,B33,5
3483,"Firouzja, Alireza","Carlsen, Magnus",2703,2881,2020.04.20,,1-0,,3.2
3484,"Ivanchuk, Vasyl","Carlsen, Magnus",2678,2864,2022.04.23,team,0-1,A32,1.1
3485,"Karpov, Anatoly","Carlsen, Magnus",2670,2714,2007.11.21,,0-1,E15,9
3486,"Nepomniachtchi, Ian","Carlsen, Magnus",2767,2840,2017.01.19,tourn,1/2-1/2,A21,5
3487,"Carlsen, Magnus","Dreev, Aleksey",2827,2648,2017.09.07,k.o.,1-0,B51,2.2
3488,"Andreikin, Dmitry","Carlsen, Magnus",2400,2385,2003.09.19,,0-1,B33,6
3489,"Ivanchuk, Vassily","Carlsen, Magnus",2715,2862,2015.01.21,tourn,1/2-1/2,D38,10
3490,"Carlsen, Magnus","Ding, Liren",2839,2804,2018.10.17,team-swiss,1/2-1/2,C47,6.1
3491,"Carlsen, Magnus","Winants, Luc",2857,2558,2016.09.06,,1-0,E11,5
3492,"Carlsen, Magnus","Grischuk, Alexander",2813,2756,2010.03.25,,1-0,D38,11
3493,"Carlsen, Magnus","Smeets, Jan",2581,2515,2005.04.30,tourn (rapid),1/2-1/2,B14,1
3494,"Rapport, Richard","Carlsen, Magnus",2760,2855,2021.09.09,,1/2-1/2,,5.1
3495,"Carlsen, Magnus","Gelfand, Boris",,,2008.01.20,,1/2-1/2,D45,8
3496,"Larsen, Peter Lautrup","Carlsen, Magnus",2307,2710,2007.08.06,,1/2-1/2,C68,3
3497,"Topalov, Veselin","Carlsen, Magnus",2772,2881,2014.06.07,tourn,1/2-1/2,D38,4
3498,"Carlsen, Magnus","Stromseth Haraldsen, Markus",2869,,2019.05.22,,1-0,,1.23
3499,"Nakamura, Hikaru","Carlsen, Magnus",2787,2855,2016.07.19,swiss,1/2-1/2,E08,6
3500,"Maghsoodloo, Parham","Carlsen, Magnus",2596,2887,2020.11.02,,0-1,,1.8
3501,"Carlsen, Magnus","Anand, Viswanathan",2881,2785,2014.06.18,swiss (rapid),0-1,D10,12
3502,"Carlsen, Magnus","Dubov, Daniil",2872,2690,2019.12.30,blitz,1-0,D33,16.1
3503,"Aronian, Levon","Carlsen, Magnus",2793,2832,2017.06.10,tourn,1-0,D45,4
3504,"Carlsen, Magnus","Leko, Peter",2772,2756,2009.07.09,,1/2-1/2,C88,7
3505,"Carlsen, Magnus","Aronian, Levon",2881,2778,2021.04.29,,1/2-1/2,,9.1
3506,"Nakamura, Hikaru","Carlsen, Magnus",2736,2847,2021.05.27,,1/2-1/2,,8.3
3507,"Carlsen, Magnus","Aronian, Levon",2832,2793,2017.07.01,tourn (blitz),1-0,A45,6
3508,"Carlsen, Magnus","Hansen, Victor",2163,2143,2002.07.03,,1-0,E54,10
3509,"Anand, Viswanathan","Carlsen, Magnus",2817,2823,2011.09.02,tourn (rapid),1/2-1/2,C48,3
3510,"Byklum, Bjornar","Carlsen, Magnus",2214,2385,2003.07.22,,1/2-1/2,B20,8
3511,"Nepomniachtchi, Ian","Carlsen, Magnus",2778,2881,2020.12.28,,1/2-1/2,,11.3
3512,"Kryvoruchko, Yuriy","Carlsen, Magnus",2710,2850,2015.10.10,rapid,1/2-1/2,C53,5.1
3513,"Carlsen, Magnus","Nakamura, Hikaru",2863,2736,2020.08.18,,1/2-1/2,C54,2.52
3514,"Sulskis, Sarunas","Carlsen, Magnus",2582,2484,2004.??.??,,1-0,E70,1
3515,"Carlsen, Magnus","Tiviakov, Sergei",2714,2643,2007.11.03,,1-0,E17,6
3516,"Anand, Viswanathan","Carlsen, Magnus",2811,2826,2011.11.23,tourn,1/2-1/2,D85,7
3517,"Nepomniachtchi, Ian","Carlsen, Magnus",2776,2867,2019.05.08,blitz,0-1,,2.3
3518,"So, Wesley","Carlsen, Magnus",2770,2855,2016.06.12,,0-1,A29,10.1
3519,"Gelfand, Boris","Carlsen, Magnus",2733,2690,2007.03.17,rapid,1/2-1/2,E15,1
3520,"Carlsen, Magnus","Ding, Liren",2863,2791,2020.07.26,,1-0,D43,6.2
3521,"So, Wesley","Carlsen, Magnus",2770,2863,2020.05.26,,0-1,C65,1.21
3522,"Carlsen, Magnus","Tolosana Esteban, Enrique",2765,1948,2008.05.24,simul,1-0,E91,?
3523,"Hermansson, Emil","Carlsen, Magnus",2379,2356,????.??.??,,1/2-1/2,B33,5
3524,"Milos, Gilberto","Carlsen, Magnus",2583,2881,2014.03.06,rapid,0-1,B42,5.1
3525,"Van Foreest, Jorden","Carlsen, Magnus",2612,2835,2019.01.16,tourn,0-1,B33,5
3526,"Dubov, Daniil","Carlsen, Magnus",2723,2903,2018.12.28,blitz,1/2-1/2,A13,11.1
3527,"Carlsen, Magnus","Tang, Andrew",2847,2538,2021.06.23,k.o.,0-1,C24,3.1
3528,"Carlsen, Magnus","Wang, Yue",2776,2739,2009.03.02,tourn,0-1,D15,10
3529,"So, Wesley","Carlsen, Magnus",2770,2862,2021.02.14,rapid,1-0,B30,3.21
3530,"Dobrov, Vladimir","Carlsen, Magnus",2515,2570,2005.10.05,swiss,0-1,A17,5
3531,"Carlsen, Magnus","Ghaem Maghami, Ehsan",2857,2566,2016.09.12,,1-0,D02,10
3532,"Carlsen, Magnus","Aronian, Levon",2863,2767,2020.10.16,,0-1,,19.1
3533,"Grischuk, Alexander","Carlsen, Magnus",2779,2851,2017.06.25,tourn (rapid),1/2-1/2,D52,14
3534,"Carlsen, Magnus","Giri, Anish",2881,2731,2020.07.03,,1-0,,16.1
3535,"So, Wesley","Carlsen, Magnus",2815,2832,2017.11.18,k.o. (blitz),0-1,D11,3.27
3536,"Nielsen, Peter Heine","Carlsen, Magnus",2644,2625,2006.02.05,tourn (rapid),1-0,E15,6
3537,"Tang, Andrew","Carlsen, Magnus",2538,2862,2021.02.22,,0-1,D00,44
3538,"Carlsen, Magnus","Soedermann, Arthur Andre",2837,,2017.11.09,,1-0,,1.13
3539,"Eikeland, Eva","Carlsen, Magnus",,,2000.??.??,,0-1,B54,?
3540,"Carlsen, Magnus","Nakamura, Hikaru",2863,2736,2020.06.22,,1-0,D37,6.3
3541,"Carlsen, Magnus","Pichot, Alan",2876,2590,2019.09.25,blitz,1-0,A15,1.10
3542,"Carlsen, Magnus","Wesley, George",2822,2810,2017.07.01,,1-0,D00,9
3543,"Carlsen, Magnus","Giri, Anish",2855,2782,2016.06.10,tourn (rapid),1/2-1/2,C28,7
3544,"Carlsen, Magnus","Diamant, Andre",2450,2149,2003.10.24,,1-0,C45,2
3545,"Tang, Andrew","Carlsen, Magnus",2538,2862,2021.02.22,,1-0,D00,16
3546,"Na, Na","Carlsen, Magnus",,2863,2014.11.30,,0-1,B06,1
3547,"Fossum, Atle Boyum","Carlsen, Magnus",,904,2000.07.11,,1/2-1/2,A01,5
3548,"Gelfand, Boris","Carlsen, Magnus",2736,2714,2007.11.21,,1/2-1/2,E48,11
3549,"Carlsen, Magnus","Grischuk, Alexander",2832,2750,2017.11.21,k.o. (blitz),1-0,E60,3.22
3550,"Carlsen, Magnus","Sunilduth Lyna, Narayanan",2863,2618,2020.09.21,k.o. (blitz),1-0,D38,1.1
3551,"Carlsen, Magnus","Mamedyarov, Shakhriyar",2832,2800,2017.06.25,tourn (rapid),1/2-1/2,C54,13
3552,"Carlsen, Magnus","Tang, Andrew",2862,2538,2021.02.22,,1-0,A40,51
3553,"Carlsen, Magnus","Ding, Liren",2875,2805,2019.06.10,,1-0,,12.1
3554,"Pogosyan, Stefan","Carlsen, Magnus",2365,2835,2018.12.26,swiss (rapid),0-1,E97,3
3555,"Carlsen, Magnus","Grischuk, Alexander",2923,2750,2019.06.03,blitz,1-0,,7.1
3556,"Contin, Daniel","Carlsen, Magnus",2328,2881,2014.03.08,,0-1,A29,4.1
3557,"Carlsen, Magnus","Nakamura, Hikaru",2881,2829,2020.11.24,tourn,1/2-1/2,,11.4
3558,"Supi, Luis Paulo","Carlsen, Magnus",,,2020.05.??,blitz,1-0,B01,?
3559,"Aronian, Levon","Carlsen, Magnus",,,2016.06.12,tourn (rapid),1-0,,13
3560,"Leko, Peter","Carlsen, Magnus",2756,2772,2009.07.03,,1/2-1/2,A32,2
3561,"Carlsen, Magnus","Karjakin, Sergey",2882,2750,2019.08.14,blitz,1-0,E27,11.3
3562,"Carlsen, Magnus","Leko, Peter",2690,2749,2007.03.22,rapid,1/2-1/2,E24,5
3563,"Nepomniachtchi, Ian","Carlsen, Magnus",2778,2881,2020.04.28,,1/2-1/2,,11.2
3564,Praggnanandhaa R,"Carlsen, Magnus",2624,2864,2022.04.25,,0-1,D41,4.2
3565,"Dubov, Daniil","Carlsen, Magnus",2710,2847,2021.03.15,,1/2-1/2,D43,14.6
3566,"Carlsen, Magnus","Caruana, Fabiano",,,2012.??.??,,1-0,B40,?
3567,"Bacrot, Etienne","Carlsen, Magnus",2705,2698,2006.10.29,,1/2-1/2,D38,7
3568,"Aronian, Levon","Carlsen, Magnus",2781,2847,2021.07.01,rapid,1/2-1/2,,14.1
3569,"Carlsen, Magnus","McShane, Luke J",2385,2619,2003.09.30,team-swiss,1/2-1/2,B33,3.1
3570,"Carlsen, Magnus","Ding, Liren",2881,2836,2020.05.02,,1/2-1/2,,1.2
3571,"Carlsen, Magnus","Topalov, Veselin",2855,2761,2016.06.12,tourn (blitz),0-1,B51,16
3572,"Svidler, Peter","Carlsen, Magnus",2749,2822,2017.08.09,,1/2-1/2,C45,7
3573,"Carlsen, Magnus","Leko, Peter",2714,2755,2007.11.21,,1/2-1/2,E12,17
3574,"Giri, Anish","Carlsen, Magnus",2759,2851,????.??.??,,1/2-1/2,,3
3575,"Carlsen, Magnus","Coleman, Teddy",2450,2275,2003.10.26,,1-0,B76,4
3576,"Rowson, Jonathan","Carlsen, Magnus",2596,2786,2008.11.23,,0-1,D11,10
3577,"Duda, Jan-Krzysztof","Carlsen, Magnus",2769,2851,????.??.??,,1-0,,1
3578,"Carlsen, Magnus","Caruana, Fabiano",2882,2818,2019.08.13,blitz,1/2-1/2,C77,5.1
3579,"Carlsen, Magnus","Firouzja, Alireza",2862,2749,2021.02.27,,1-0,B06,16
3580,"Carlsen, Magnus","Anand, Viswanathan",2855,2770,2016.06.19,tourn (blitz),1/2-1/2,D38,3
3581,"Artemiev, Victor","Carlsen, Magnus",2708,2862,2020.12.03,,1/2-1/2,A01,2.22
3582,"Navara, David","Carlsen, Magnus",2741,2842,2018.07.27,,1/2-1/2,D41,6
3583,"Firouzja, Alireza","Carlsen, Magnus",2728,2863,2020.04.15,blitz,1/2-1/2,,122.1
3584,"Carlsen, Magnus","Cmilyte, Viktorija",2801,2480,2009.11.28,,1-0,A88,6
3585,"Sunilduth Lyna, Narayanan","Carlsen, Magnus",2618,2863,2020.09.21,k.o. (blitz),0-1,D37,1.4
3586,"Vachier Lagrave, Maxime","Carlsen, Magnus",2804,2840,2016.12.30,swiss (blitz),0-1,C78,13.1
3587,"Movsesian, Sergei","Carlsen, Magnus",2721,2802,2010.11.17,,1-0,C84,23.1
3588,"Duda, Jan Krzysztof","Carlsen, Magnus",2729,2847,2021.08.03,,1/2-1/2,,57.1
3589,"Carlsen, Magnus","Ding, Liren",2837,2774,2017.11.13,match (blitz),1-0,C00,3
3590,"Carlsen, Magnus","Nakamura, Hikaru",2881,2829,2021.05.01,,1-0,,22.1
3591,"Carlsen, Magnus","Sammalvuo, Tapani",2567,2445,2004.09.26,tourn,1/2-1/2,B81,4
3592,"Carlsen, Magnus","Anand, Viswanathan",2863,2792,2014.11.20,match,1/2-1/2,C67,9
3593,"Naiditsch, Arkadij","Carlsen, Magnus",2664,2646,2006.05.15,,1/2-1/2,C69,9
3594,"Carlsen, Magnus","Morozevich, Alexander",2776,2771,2009.03.20,,1-0,D97,6
3595,"Carlsen, Magnus","Dubov, Daniil",2881,2770,2021.02.10,rapid,1-0,,11.1
3596,"Carlsen, Magnus","Timman, Jan H",2484,2578,2004.03.17,,0-1,C71,5
3597,"Carlsen, Magnus","Esipenko, Andrey",2847,2716,2021.07.27,,1-0,,41.1
3598,"Carlsen, Magnus","Rekola, Kimmo",2850,,2015.10.06,simul,0-1,D38,1.2
3599,"Carlsen, Magnus","Abdusattorov, Nodirbek",2872,2635,2019.12.29,blitz,1/2-1/2,A46,6.2
3600,"Radjabov, Teimour","Carlsen, Magnus",2793,2872,2013.03.31,tourn,0-1,E32,13
3601,"Carlsen, Magnus","Smeets, Jan",2813,2651,2010.03.16,,1-0,A07,4
3602,"Smeets, Jan","Carlsen, Magnus",2550,2625,2006.01.15,,0-1,B33,2
3603,"Carlsen, Magnus","Firouzja, Alireza",2862,2749,2021.02.22,,1-0,B23,31
3604,"Carlsen, Magnus","Nakamura, Hikaru",2872,2736,2019.12.30,blitz,1-0,D02,2
3605,"Carlsen, Magnus","Hansen, Torbjorn Ringdal",2346,2308,2003.07.10,,1/2-1/2,E21,7
3606,"Carlsen, Magnus","Cornette, Matthieu",2714,2494,2007.10.07,,1/2-1/2,E01,5
3607,"Carlsen, Magnus","Artemiev, Vladislav",2855,2699,2021.09.28,,0-1,B40,4.2
3608,"Artemiev, Vladislav","Carlsen, Magnus",2704,2847,2021.09.05,rapid,1/2-1/2,,28.1
3609,"Van Wely, Loek","Carlsen, Magnus",2667,2862,2015.01.13,,0-1,D76,4
3610,"Aagaard, Jacob","Carlsen, Magnus",2400,2550,2004.??.??,,1/2-1/2,B33,5
3611,"Grischuk, Arina","Carlsen, Magnus",2777,2863,2020.09.17,rapid,1-0,B75,9.1
3612,"Carlsen, Magnus","Ivanchuk, Vassily",2776,2779,2009.02.22,tourn,1/2-1/2,D81,4
3613,"Carlsen, Magnus","Agdestein, Simen",2568,2614,2004.08.06,,1-0,A80,5
3614,"Nakamura, Hikaru","Carlsen, Magnus",2736,2863,2020.08.15,,1/2-1/2,C67,2.22
3615,"Vachier Lagrave, Maxime","Carlsen, Magnus",2773,2834,2015.12.13,k.o. (rapid),1/2-1/2,A34,2.2
3616,"Carlsen, Magnus","Morozevich, Alexander",2690,2741,2007.03.28,rapid,1-0,E11,10
3617,"Carlsen, Magnus","Popov, Valeriy",2484,2580,2004.01.14,,1-0,B97,4
3618,"Carlsen, Magnus","Nakamura, Hikaru",2853,2787,2016.10.27,match (blitz),1-0,E66,18
3619,"Topalov, Veselin","Carlsen, Magnus",2769,2714,2007.10.20,,1/2-1/2,E17,10
3620,"Carlsen, Magnus","Goldman, Bjoern",2850,,2015.10.06,,0-1,A13,1.3
3621,"Carlsen, Magnus","Gudbrandsen, Gustav",2857,2257,2016.09.22,,1-0,C08,1
3622,"Ivanchuk, Vassily","Carlsen, Magnus",2787,2714,2007.11.21,,1-0,B03,13
3623,"Mamedyarov, Shakhriyar","Carlsen, Magnus",2801,2842,2018.07.31,,1-0,E65,9.1
3624,"Firouzja, Alireza","Carlsen, Magnus",2749,2862,2021.02.27,,0-1,D20,1
3625,"Tang, Andrew","Carlsen, Magnus",2538,2862,2021.02.22,,1/2-1/2,D12,58
3626,"Carlsen, Magnus","Radjabov, Teimour",2772,2757,2009.10.02,tourn,1-0,B30,5
3627,"Bortnyk, Olexandr","Carlsen, Magnus",2610,2837,2017.12.29,blitz,1/2-1/2,B08,6.1
3628,"Caruana, Fabiano","Carlsen, Magnus",2799,2827,2017.09.30,swiss,0-1,C78,8
3629,"Grischuk, Arina","Carlsen, Magnus",2726,2710,2007.07.29,,1/2-1/2,D30,6
