,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
2783,"Naiditsch, Arkadij","Caruana, Fabiano",2716,2757,2013.02.15,tourn,0-1,C68,8
2784,"Grischuk, Arina","Caruana, Fabiano",2742,2781,2022.04.09,rapid,1-0,E28,3
2785,"Caruana, Fabiano","Lenic, Luka",2807,2646,2017.09.08,,1-0,B30,2.5
2786,"Caruana, Fabiano","Saric, Ante",2523,2496,2007.05.14,team-tourn,0-1,C42,7
2787,"Grischuk, Arina","Caruana, Fabiano",2782,2799,2017.11.10,tourn,1/2-1/2,D20,4
2788,"Caruana, Fabiano","Mamedyarov, Shakhriyar",2700,2756,2010.10.01,team-swiss,1/2-1/2,B83,10.1
2789,"Vachier Lagrave, Maxime","Caruana, Fabiano",2703,2670,2009.07.27,tourn,1-0,C67,7
2790,"Sychev, Klementy","Caruana, Fabiano",2537,2781,2022.04.12,,0-1,D43,7
2791,"Caruana, Fabiano","Elsness, Frode",2773,2498,2012.09.07,team-swiss,1-0,D96,10.1
2792,"Aronian, Levon","Caruana, Fabiano",2767,2822,2018.07.24,,1/2-1/2,C01,1.18
2793,"Adams, Michael","Caruana, Fabiano",2744,2787,2015.12.13,,1/2-1/2,C78,9
2794,"Caruana, Fabiano","Yilmaz, Mustafa Ege",2102,,2002.11.24,,1-0,B53,11.4
2795,"Caruana, Fabiano","Akobian, Varuzhan",2795,2615,2016.04.14,,1-0,,1.1
2796,"Luther, Thomas","Caruana, Fabiano",2569,2373,2005.10.28,swiss,1-0,C07,7
2797,"Anand, Viswanathan","Caruana, Fabiano",2783,2807,2017.08.06,tourn,1-0,A29,5
2798,"Caruana, Fabiano","Michalik, Peter",2716,2471,2011.04.01,swiss,1/2-1/2,A28,10
2799,"Jones, Gawain C B","Caruana, Fabiano",2661,2839,2014.12.06,swiss (rapid),0-1,C54,5
2800,"So, Wesley","Caruana, Fabiano",2772,2806,2021.08.15,blitz,0-1,,26.1
2801,"Luchan, Jason","Caruana, Fabiano",2043,1575,2000.10.16,swiss,1-0,C73,1
2802,"Caruana, Fabiano","Milov, Vadim",2721,2653,2011.05.08,,1-0,C67,4.1
2803,"Caruana, Fabiano","Mamedyarov, Shakhriyar",,,2018.05.29,,1/2-1/2,C42,2
2804,"Mamedyarov, Shakhriyar","Caruana, Fabiano",2801,2822,2018.08.20,,1/2-1/2,D39,3.2
2805,"Caruana, Fabiano","Maghsoodloo, Parham",2842,2676,2020.09.27,,0-1,C92,4.4
2806,"Caruana, Fabiano","Wei, Yi",2773,2752,2020.05.10,,1-0,,11.2
2807,"Karjakin, Sergey","Caruana, Fabiano",2779,2775,2012.07.20,tourn,1/2-1/2,B42,7
2808,"Carlsen, Magnus","Caruana, Fabiano",2835,2770,2012.06.10,swiss,1/2-1/2,,?
2809,"Nguyen, Ngoc Truong Son","Caruana, Fabiano",2617,2697,2010.07.24,swiss,1/2-1/2,D00,6
2810,"Caruana, Fabiano","Hou, Yifan",2802,2652,2017.08.24,k.o. (blitz),1-0,C65,1.1
2811,"Godena, Michele","Caruana, Fabiano",2522,2474,2006.12.03,match (rapid),1/2-1/2,C03,2
2812,"Caruana, Fabiano","Firouzja, Alireza",2820,2759,2021.06.22,blitz,1-0,B30,18.4
2813,"Vachier Lagrave, Maxime","Caruana, Fabiano",2766,2791,2021.11.29,,1-0,C72,1.29
2814,"Martirosyan, Haik M","Caruana, Fabiano",2617,2842,2020.09.27,,1/2-1/2,D37,4.3
2815,"Vasquez Schroeder, Rodrigo","Caruana, Fabiano",2500,2781,2022.04.19,,0-1,C72,8
2816,"Topalov, Veselin","Caruana, Fabiano",2816,2808,2015.08.27,tourn,0-1,C65,5
2817,"Morozevich, Alexander","Caruana, Fabiano",2760,2774,2013.05.29,tourn,0-1,A17,7
2818,"Caruana, Fabiano","Rastbod, Ali",2781,2345,2022.03.29,,1-0,A10,7
2819,"Caruana, Fabiano","Jones, Glynn",2792,2671,2022.02.08,,0-1,A05,9
2820,"Caruana, Fabiano","Amir, Zain",2808,2330,2015.09.11,,1-0,D90,1
2821,"Caruana, Fabiano","Carlsen, Magnus",2832,2835,2018.11.09,match,1/2-1/2,B31,1
2822,"Bruno, Fabio","Caruana, Fabiano",2408,2474,2006.11.22,tourn,1/2-1/2,A14,1
2823,"Kasparov, Garry","Caruana, Fabiano",2812,2795,2016.04.28,tourn (blitz),1-0,C28,9
2824,"Caruana, Fabiano","Lashkin, Jegor",2792,2386,2022.02.08,,1-0,B51,8
2825,"Caruana, Fabiano","Karjakin, Sergey",2811,2760,2015.02.19,rapid,1-0,B90,2
2826,"Caruana, Fabiano",Nitish Belurkar,2835,2351,2020.06.16,,1/2-1/2,C02,5
2827,"Bodor, Tamas","Caruana, Fabiano",2269,2255,2005.05.17,,1/2-1/2,E38,11
2828,"Manca, Federico","Caruana, Fabiano",2425,2474,2006.11.26,tourn,1/2-1/2,C01,5
2829,"Caruana, Fabiano","Meier, Georg",2775,2644,2012.07.19,tourn,1/2-1/2,C11,6
2830,"Caruana, Fabiano","Hou, Yifan",2802,2652,2017.08.24,k.o. (blitz),1-0,B28,1.13
2831,"Radjabov, Teimour","Caruana, Fabiano",2713,2783,2014.04.22,tourn,1/2-1/2,D85,3
2832,"Caruana, Fabiano","Xiong, Jeffery",2781,2685,2022.04.20,k.o.,1/2-1/2,C42,1.1
2833,"Caruana, Fabiano","Tari, Aryan",2827,2584,2017.02.11,,1/2-1/2,B12,5
2834,"Caruana, Fabiano","Dominguez Perez, Leinier",2773,2786,2020.05.27,,0-1,,2.6
2835,"Caruana, Fabiano","Adams, Michael",2799,2715,2017.12.11,tourn,1-0,A29,9
2836,"Caruana, Fabiano","Aronian, Levon",2804,2792,2016.06.18,tourn (rapid),0-1,C65,7
2837,"Simon, Hans Christian","Caruana, Fabiano",,2040,2002.08.31,swiss,1/2-1/2,D90,1
2838,"Caruana, Fabiano","Iturrizaga Bonelli, Eduardo",2791,2653,2014.06.20,swiss (blitz),1-0,A37,15
2839,"Caruana, Fabiano","Dobrov, Vladimir",2792,2478,2022.02.08,,0-1,A45,11
2840,"Caruana, Fabiano","Mamedyarov, Shakhriyar",2844,2764,2014.10.05,tourn,1-0,D11,4
2841,"Caruana, Fabiano","Gabuzyan, Hovhannes",2811,2571,2018.02.03,,1-0,A46,4
2842,"Caruana, Fabiano","Topalov, Veselin",2823,2760,2016.11.11,tourn,1/2-1/2,A09,4
2843,"Nepomniachtchi, Ian","Caruana, Fabiano",2784,2835,2020.05.15,,1-0,C45,1.12
2844,"Firouzja, Alireza","Caruana, Fabiano",2749,2823,2021.01.29,,1/2-1/2,C53,11.5
2845,"Caruana, Fabiano","Vachier Lagrave, Maxime",2791,2766,2021.11.29,,1-0,A48,1.35
2846,"Amin, Bassem","Caruana, Fabiano",2680,2792,2021.12.28,rapid,0-1,C00,10.5
2847,"Malakhov, Vladimir","Caruana, Fabiano",2707,2796,2013.08.19,k.o.,0-1,A34,3.4
2848,"Kramnik, Vladimir","Caruana, Fabiano",2783,2811,2015.02.13,blitz,0-1,A88,5.2
2849,"Caruana, Fabiano","Vachier Lagrave, Maxime",2820,2760,2021.06.22,blitz,1/2-1/2,A05,14.2
2850,"Caruana, Fabiano","Dourerassou, Jonathan",2792,2443,2022.02.08,,1-0,D00,6
2851,"Caruana, Fabiano","So, Wesley",2773,2741,2020.06.11,,0-1,,9.5
2852,"Caruana, Fabiano","Xiong, Jeffery",2828,2672,2019.01.30,team-swiss (rapid),1-0,B46,4
2853,"Bluebaum, Matthias","Caruana, Fabiano",2660,2835,2020.09.22,,1-0,D31,1.4
2854,"Caruana, Fabiano","Moranda, Wojciech",2828,2593,2019.02.07,team-swiss (rapid),0-1,B76,5
2855,"Lenic, Luka","Caruana, Fabiano",2637,2782,2013.11.10,team-swiss,1-0,E62,3.10
2856,"Caruana, Fabiano","Giri, Anish",2727,2714,2011.12.31,,0-1,C42,5
2857,"Keymer, Vincent","Caruana, Fabiano",2558,2835,2020.06.02,,1-0,A04,4
2858,"Bryan, Tillis","Caruana, Fabiano",,2828,2019.03.06,team-swiss (rapid),0-1,A04,9
2859,"Caruana, Fabiano","Martinez Garcia, Felipe",2219,1997,2005.01.14,swiss,1/2-1/2,C43,1.1
2860,"Caruana, Fabiano","Tiviakov, Sergei",2675,2662,2010.01.24,tourn,1-0,B01,8
2861,"Meier, Georg","Caruana, Fabiano",2654,2805,2015.06.30,tourn,0-1,A42,3
2862,"Aronian, Levon","Caruana, Fabiano",2782,2800,2021.09.08,,1/2-1/2,,?
2863,"Caruana, Fabiano","Wesley, George",2819,2763,2019.06.30,,1/2-1/2,C54,5
2864,"Caruana, Fabiano","Xiong, Jeffery",2799,2633,2017.09.27,,1-0,D41,5.4
2865,Anand V,"Caruana, Fabiano",2797,2811,2015.02.19,rapid,1-0,B06,3
2866,"Caruana, Fabiano","Ivanchuk, Vassily",2772,2757,2013.04.11,team-swiss,1-0,C88,5
2867,"Nepomniachtchi, Ian","Caruana, Fabiano",2778,2773,2020.04.19,,0-1,,2.4
2868,"Caruana, Fabiano","Nepomniachtchi, Ian",2799,2729,2017.12.11,match (blitz),1-0,B52,4
2869,"Maksimovic, Bojan","Caruana, Fabiano",2455,2781,2022.04.12,,0-1,B07,2
2870,"Caruana, Fabiano","Pelletier, Yannick",2711,2590,2011.07.19,swiss,1/2-1/2,C10,2
2871,"Caruana, Fabiano","Aronian, Levon",2818,2765,2019.08.20,,1-0,C65,4.3
2872,"Caruana, Fabiano","Duda, Jan Krzysztof",2823,2743,2020.11.15,,0-1,B80,1
2873,"Caruana, Fabiano","Koneru, Chandra Hawsa",2255,2305,2005.05.18,tourn,1-0,B17,12
2874,"Caruana, Fabiano","Vajda, Lajos",2409,2526,2006.02.05,,0-1,C54,2
2875,"Vachier Lagrave, Maxime","Caruana, Fabiano",2723,2697,2010.07.29,,1-0,D00,1.2
2876,"Caruana, Fabiano","Baramidze, David",2620,2583,2008.06.02,team-tourn,1-0,B65,8.1
2877,"Caruana, Fabiano","Garcia Palermo, Carlos Horacio",2640,2459,2008.12.04,,1-0,E00,2
2878,"Carlsen, Magnus","Caruana, Fabiano",2863,2835,2020.06.13,,1-0,C42,3.5
2879,"Karjakin, Sergey","Caruana, Fabiano",2750,2818,2019.08.10,rapid,1/2-1/2,D77,1.4
2880,"Caruana, Fabiano","Carlsen, Magnus",2828,2863,2020.10.12,,0-1,,14.1
2881,"Hou, Yifan","Caruana, Fabiano",2639,2767,2012.03.13,swiss,1/2-1/2,C78,9
2882,"Svidler, Peter","Caruana, Fabiano",2739,2670,2009.08.30,schev,0-1,C83,9
2883,"Townsend, William T","Caruana, Fabiano",,2040,2002.09.02,swiss,0-1,C60,6
2884,"Dvirnyy, Danyyil","Caruana, Fabiano",2458,2640,2008.12.05,tourn,1/2-1/2,B57,3
2885,"Caruana, Fabiano","Delchev, Aleksander",2640,2632,2008.12.28,swiss,1/2-1/2,C43,6
2886,"Carlsen, Magnus","Caruana, Fabiano",2832,2808,2017.06.05,tourn (blitz),1-0,D00,8
2887,"Malakhov, Vladimir","Caruana, Fabiano",2675,2640,2008.12.29,swiss,1/2-1/2,D12,7
2888,"Caruana, Fabiano","Vachier Lagrave, Maxime",2835,2778,2020.06.23,,1-0,D10,8
2889,"Hjartarson, Johann","Caruana, Fabiano",2536,2811,2018.02.24,,0-1,C91,7
2890,"Vachier Lagrave, Maxime","Caruana, Fabiano",2766,2791,2021.11.29,,0-1,C02,1.36
2891,"Caruana, Fabiano","Aronian, Levon",2804,2792,2016.06.12,tourn (blitz),0-1,C54,14
2892,"Mamedyarov, Shakhriyar","Caruana, Fabiano",2764,2818,2019.08.27,,1/2-1/2,E32,10.5
2893,"Ding, Liren","Caruana, Fabiano",2791,2835,2020.04.21,,0-1,A07,2.5
2894,"Carlsen, Magnus","Caruana, Fabiano",2861,2781,2013.01.12,tourn,1/2-1/2,A36,1
2895,"Caruana, Fabiano","Radjabov, Teimour",2804,2726,2016.05.30,tourn,1-0,B31,5
2896,"Saric, Ivan","Caruana, Fabiano",2689,2827,2018.10.01,team-swiss,1/2-1/2,C65,7.2
2897,"Caruana, Fabiano","Nakamura, Hikaru",2816,2769,2018.06.15,blitz,1/2-1/2,E06,5
2898,"Vitiugov, Nikita","Caruana, Fabiano",2735,2784,2018.04.09,tourn,0-1,C43,9
2899,"Vachier Lagrave, Maxime","Caruana, Fabiano",2765,2787,2015.12.10,,1/2-1/2,C67,6
2900,"Huebner, Robert","Caruana, Fabiano",2605,2680,2010.05.01,team,1/2-1/2,D11,6
2901,"Svidler, Peter","Caruana, Fabiano",2714,2820,2021.05.23,,0-1,,2.8
2902,"Caruana, Fabiano","Tikkanen, Hans",2770,2566,2012.05.10,tourn,1-0,D76,2
2903,"Caruana, Fabiano","Gelfand, Boris",2786,2751,2012.11.25,tourn,1-0,B30,4
2904,"Caruana, Fabiano","Firouzja, Alireza",2835,2728,2020.04.24,,1-0,E60,4.4
2905,"Caruana, Fabiano","Naroditsky, Daniel",2817,2646,2017.04.06,tourn,1-0,C18,8
2906,"Caruana, Fabiano","Badelka, Olga",2781,2453,2022.03.29,,1-0,A01,2
2907,"Wang, Hao","Caruana, Fabiano",2763,2820,2021.04.26,,0-1,,13.1
2908,"McShane, Luke J","Caruana, Fabiano",2657,2700,2010.10.21,team-swiss,1/2-1/2,A11,5.3
2909,"Caruana, Fabiano","Anand, Viswanathan",2787,2803,2015.12.12,swiss,1/2-1/2,E05,8
2910,"Caruana, Fabiano","Hou, Yifan",2820,2673,2015.01.20,tourn,1/2-1/2,B90,9
2911,"Caruana, Fabiano","Granda Zuniga, Julio E",2649,2610,2009.06.15,tourn,1-0,B01,3
2912,"So, W.","Caruana, Fabiano",2772,2791,2021.12.09,,1-0,B52,2.37
2913,"Caruana, Fabiano","Yu, Yangyi",2822,2726,2020.01.13,,1-0,C43,3.7
2914,"Caruana, Fabiano","Van Wely, Loek",2736,2692,2012.01.20,,1/2-1/2,B01,6
2915,"So, Wesley","Caruana, Fabiano",2773,2795,2016.04.16,,*,,3.1
2916,"Caruana, Fabiano","Arakhamia Grant, Ketevan",2598,2457,2008.03.04,,1-0,C41,2
2917,"Nyzhnyk, Illya","Caruana, Fabiano",2624,2828,2019.01.16,team-swiss (rapid),0-1,A28,2
2918,"Caruana, Fabiano","Vachier Lagrave, Maxime",2795,2788,2016.05.10,match (blitz),0-1,D94,15
2919,"Caruana, Fabiano","Karjakin, Sergey",2772,2786,2013.04.24,tourn,1/2-1/2,C65,6
2920,"Aronian, Levon","Caruana, Fabiano",2765,2818,2019.08.14,blitz,1/2-1/2,A15,13.4
2921,"Caruana, Fabiano","Nakamura, Hikaru",2779,2783,2013.10.22,team-swiss,1/2-1/2,C67,3.1
2922,"Carlsen, Magnus","Caruana, Fabiano",2844,2787,2016.01.17,tourn,1/2-1/2,A00,2
2923,"Mogranzini, Roberto","Caruana, Fabiano",2459,2792,2022.02.08,,0-1,C00,5
2924,"Caruana, Fabiano","Carlsen, Magnus",2818,2882,2019.08.11,rapid,1-0,B30,4.1
2925,"Caruana, Fabiano","Mecking, Henrique",2646,2567,2009.01.18,tourn,1-0,C99,2
2926,"Caruana, Fabiano","Smirnov, Artem",2649,2454,2009.04.06,team-tourn,1-0,C66,3
2927,"Caruana, Fabiano","Tate, Emory",2134,2347,2003.06.03,swiss (rapid),0-1,B22,1
2928,"Karjakin, Sergey","Caruana, Fabiano",2753,2811,2018.01.20,tourn,1-0,D37,7
2929,"Caruana, Fabiano","Carlsen, Magnus",2805,2876,2015.06.15,tourn (blitz),1/2-1/2,B01,3
2930,"Mamedyarov, Shakhriyar","Caruana, Fabiano",2765,2819,2019.07.29,blitz,0-1,,8.5
2931,Adams,"Caruana, Fabiano",2734,2640,2008.11.17,,0-1,C03,5
2932,"Caruana, Fabiano","Giri, Anish",2794,2793,2016.03.12,tourn,1/2-1/2,C65,2
2933,"Caruana, Fabiano","Jakovenko, Dmitry",2803,2738,2015.05.22,tourn,0-1,C65,8
2934,"Caruana, Fabiano","Erdelyi, Zombor",2255,2264,2005.05.11,tourn,1-0,B22,5
2935,"Caruana, Fabiano","Aronian, Levon",2794,2786,2016.03.25,tourn,1/2-1/2,C77,12
2936,"Ragger, Markus","Caruana, Fabiano",2540,2646,2009.03.09,swiss,1/2-1/2,D17,4
2937,"Caruana, Fabiano","Meier, Georg",2828,2621,2019.05.06,team-k.o.,1-0,A40,4
2938,"Caruana, Fabiano","Kramnik, Vladimir",2811,2783,2015.02.18,,1/2-1/2,C53,5
2939,"Duda, Jan Krzysztof","Caruana, Fabiano",2743,2823,2020.11.15,schev,1-0,E49,1.32
2940,"Caruana, Fabiano","Carlsen, Magnus",2736,2835,2012.01.17,,1/2-1/2,C67,4
2941,"Andreikin, Dmitry","Caruana, Fabiano",2650,2697,2010.07.27,,1/2-1/2,B25,8
2942,"Aronian, Levon","Caruana, Fabiano",2781,2820,2021.06.18,rapid,1/2-1/2,D38,2.3
2943,"Caruana, Fabiano","Agdestein, Simen",2791,2628,2014.06.02,tourn (blitz),1-0,E06,7
2944,"Caruana, Fabiano","Lafuente, Pablo",2721,2561,2011.01.30,swiss,1-0,C96,6
2945,"Caruana, Fabiano","Radjabov, Teimour",2820,2765,2021.05.23,,1/2-1/2,,4.8
2946,"Caruana, Fabiano","Jakovenko, Dmitry",2779,2719,2013.10.24,,1/2-1/2,C45,5.1
2947,"Grischuk, Alexander","Caruana, Fabiano",2766,2822,2018.08.14,tourn (rapid),1-0,A06,7
2948,"Caruana, Fabiano","Wang, Drake",2160,,2003.09.28,,1-0,B11,1
2949,"Caruana, Fabiano","Huebner, Robert",2649,2595,2009.05.03,team-tourn,1/2-1/2,C11,7
2950,"Caruana, Fabiano","Rublevsky, Sergei",2712,2681,2011.10.10,tourn,1-0,B46,6
2951,"Karjakin, Sergey","Caruana, Fabiano",2772,2783,2014.04.27,tourn,1/2-1/2,D85,7
2952,"Gelfand, Boris","Caruana, Fabiano",,,2013.12.14,,1/2-1/2,A46,1.2
2953,"Caruana, Fabiano","Breckenridge, Steven James",2791,2299,2014.06.19,swiss (blitz),1-0,A14,9
2954,"So, Wesley","Caruana, Fabiano",2778,2800,2021.10.09,,1/2-1/2,,4
2955,"Karjakin, Sergey","Caruana, Fabiano",,,2016.03.28,swiss,1-0,B67,14
2956,"Georgiev, Vladimir","Caruana, Fabiano",2573,2700,2010.09.24,team-swiss,1/2-1/2,D13,4.1
2957,"Caruana, Fabiano","Karjakin, Sergey",2844,2767,2014.11.01,,1/2-1/2,D73,10
2958,"Paravyan, David","Caruana, Fabiano",2617,2792,2022.02.19,rapid,1/2-1/2,C47,9
2959,"Chandra, Akshat","Caruana, Fabiano",2477,2795,2016.04.25,,0-1,C88,11.1
2960,"Caruana, Fabiano","Karjakin, Sergey",2822,2754,2019.11.09,blitz,1-0,A28,5.4
2961,"Poulsen, Martin","Caruana, Fabiano",2290,2140,2004.06.15,tourn,1/2-1/2,D76,11
2962,"Harikrishna, Pentala","Caruana, Fabiano",2726,2828,2019.02.20,match (rapid),0-1,C43,3.1
2963,"Goltsev, Dmitry","Caruana, Fabiano",2199,2781,2022.03.08,,0-1,B15,2
2964,"Oparin, Grigoriy","Caruana, Fabiano",2580,2803,2021.12.29,blitz,1-0,,9
2965,"Lemos, Damian","Caruana, Fabiano",2553,2721,2011.02.03,swiss,0-1,D77,10
2966,"Dominguez Perez, Leinier","Caruana, Fabiano",2786,2773,2020.05.26,,1/2-1/2,,1.10
2967,"Nakamura, Hikaru","Caruana, Fabiano",2829,2773,2020.04.27,,1/2-1/2,,10.4
2968,"Caruana, Fabiano","Adams, Michael",2796,2740,2013.07.28,,0-1,C67,3
2969,"Kramnik, Vladimir","Caruana, Fabiano",2783,2811,2015.02.19,rapid,1-0,A05,5
2970,"Caruana, Fabiano","Wesley, George",2795,2773,2016.06.11,,1-0,A07,3
2971,"Caruana, Fabiano","Quang Liem, Le",2835,2709,2020.09.25,,0-1,B10,2.3
2972,"Akash, G.","Caruana, Fabiano",2340,2796,2013.08.11,k.o.,0-1,C13,1.1
2973,"Caruana, Fabiano","Aronian, Levon",2816,2764,2018.06.23,tourn (rapid),1/2-1/2,C46,3
2974,"Nisipeanu, Liviu Dieter","Caruana, Fabiano",2683,2700,2010.10.19,team-swiss,0-1,C68,3.3
2975,"Kovalyov, Anton","Caruana, Fabiano",,,2015.09.18,k.o.,1/2-1/2,A33,3.2
2976,"Caruana, Fabiano","Hauchard, Arnaud",2662,2527,2009.10.10,team-swiss,1-0,C41,7.3
2977,"Golubev, Maxim","Caruana, Fabiano",2461,2835,2020.07.21,,0-1,B48,2
2978,"Grischuk, Alexander","Caruana, Fabiano",2766,2816,2018.06.15,blitz,1-0,B43,2
2979,"Caruana, Fabiano","Langreck, John",2154,2215,2003.07.04,match (blitz),1/2-1/2,B30,4
2980,"Caruana, Fabiano","Kazhgaleyev, Murtas",2700,2620,2010.??.??,,1/2-1/2,C11,2
2981,"Caruana, Fabiano","Dominguez Perez, Leinier",2822,2739,2018.08.13,tourn (rapid),0-1,D41,7
2982,"Caruana, Fabiano","Mekhitarian, Krikor Sevag",2822,2563,2020.02.17,,1-0,C65,7
2983,"Caruana, Fabiano","Peralta, Fernando",2808,2590,2016.09.04,team-swiss,1-0,C11,3.1
2984,"Caruana, Fabiano","Grischuk, Alexander",2799,2782,2017.11.12,match (blitz),1/2-1/2,B31,5.2
2985,"Logothetis, Sotirios","Caruana, Fabiano",2285,2373,2005.10.09,simul,1/2-1/2,A16,9
2986,"Caruana, Fabiano","Giri, Anish",2782,2734,2014.01.19,tourn,1/2-1/2,C27,7
2987,"Lendwai, Reinhard","Caruana, Fabiano",2397,2712,2011.09.25,team-swiss,0-1,A28,1
2988,"Caruana, Fabiano","Harikrishna, Pentala",2828,2726,2019.02.23,match (blitz),1-0,B47,2.1
2989,"Caruana, Fabiano","Fridman, Daniel",2796,2629,2013.08.04,tourn,1-0,C11,9
2990,"Dvirnyy, Danyyil","Caruana, Fabiano",2280,2444,2006.08.26,swiss,0-1,C01,8
2991,"Aronian, Levon","Caruana, Fabiano",2767,2822,2018.07.24,,1-0,B23,1.6
2992,"Mamedyarov, Shakhriyar","Caruana, Fabiano",2766,2772,2013.04.21,tourn,1/2-1/2,D85,4
2993,"Salem, A.R. Saleh","Caruana, Fabiano",2650,2813,2016.10.04,swiss,1/2-1/2,D31,4
2994,"Grandelius, Nils","Caruana, Fabiano",2663,2823,2021.01.22,,1/2-1/2,,6.4
2995,"Kasparov, Garry","Caruana, Fabiano",2812,2795,2016.04.29,tourn (blitz),0-1,C45,15
2996,"Caruana, Fabiano","Fier, Alexandr",2791,2580,2014.06.19,swiss (blitz),1-0,A15,5
2997,"Vachier Lagrave, Maxime","Caruana, Fabiano",2788,2795,2016.05.10,match (blitz),1/2-1/2,C05,12
2998,"Caruana, Fabiano","Pavasovic, Dusko",2649,2607,2009.05.15,game,1/2-1/2,D30,7
2999,"Caruana, Fabiano","Ninov, Nikolai Ivanov",2649,2528,2009.05.01,,1/2-1/2,B76,4
3000,"Artemiev, Vladislav","Caruana, Fabiano",2769,2773,2020.05.08,,1/2-1/2,,7.2
3001,"Movsesian, Sergei","Caruana, Fabiano",2721,2709,2010.11.17,,1-0,C02,15.6
3002,"Caruana, Fabiano","Finegold, Benjamin",2817,2481,2017.03.25,,1-0,C66,4.2
3003,"Caruana, Fabiano","Sjugirov, Sanan",2781,2680,2022.03.26,rapid,1/2-1/2,A22,2
3004,"Caruana, Fabiano","Meier, Georg",2796,2610,2013.08.02,tourn,1/2-1/2,C11,7
3005,"Leko, Peter","Caruana, Fabiano",2747,2640,2008.11.21,team-swiss,1-0,B66,8
3006,"Cramling, Pia","Caruana, Fabiano",2536,2675,2010.06.15,tourn,1/2-1/2,D85,4
3007,"Caruana, Fabiano","Istratescu, Andrei",2675,2607,2010.06.27,,1-0,D27,5.2
3008,"Galyas, Miklos","Caruana, Fabiano",2444,2255,2005.05.10,,1/2-1/2,A16,4
3009,"Toth, Ervin","Caruana, Fabiano",2283,2492,2007.03.06,tourn,0-1,E25,4
3010,"Georgiadis, Nico","Caruana, Fabiano",2473,2813,2016.12.04,team-tourn,1/2-1/2,E62,6.3
3011,"Caruana, Fabiano","So, Wesley",2806,2772,2021.08.20,,1/2-1/2,A33,4.2
3012,"Caruana, Fabiano","Gelfand, Boris",2782,2777,2014.01.11,tourn,1-0,B90,1
3013,"Aronian, Levon","Caruana, Fabiano",2815,2791,2014.06.12,,1/2-1/2,A34,8
3014,"Topalov, Veselin","Caruana, Fabiano",2803,2787,2015.12.07,swiss,1/2-1/2,C65,4
3015,"Caruana, Fabiano","Martini, Balazs",2140,2289,2004.06.08,tourn,1-0,B31,4
3016,"Iordachescu, Viorel","Caruana, Fabiano",2651,2736,2012.02.08,swiss,1/2-1/2,C78,2
3017,"Caruana, Fabiano","Carlsen, Magnus",2808,2832,2017.06.07,,1/2-1/2,C84,2.4
3018,"Caruana, Fabiano","Vachier Lagrave, Maxime",2791,2766,2021.11.29,,0-1,A49,1.37
3019,"Caruana, Fabiano","Karjakin, Sergey",2786,2775,2012.11.30,tourn,1/2-1/2,E05,8
3020,"Caruana, Fabiano","Svidler, Peter",2772,2747,2013.04.12,team-swiss,0-1,E81,6
3021,"Genocchio, Daniele","Caruana, Fabiano",2440,2727,2011.12.03,tourn,1/2-1/2,B43,4
3022,"Najer, Evgeniy","Caruana, Fabiano",2654,2800,2021.11.01,,1/2-1/2,,6
3023,"Radnai, Adam","Caruana, Fabiano",2191,2255,2005.04.13,,1/2-1/2,B33,12
3024,"Baramidze, David","Caruana, Fabiano",2616,2789,2014.07.12,,0-1,A87,1
3025,"Bluebaum, Matthias","Caruana, Fabiano",2660,2835,2020.09.22,,0-1,D37,1.2
3026,"Caruana, Fabiano","Nakamura, Hikaru",2802,2786,2017.11.02,k.o. (blitz),0-1,C65,2.7
3027,"Caruana, Fabiano","Villavicencio, Arian",2444,2379,2006.07.15,,1-0,B96,8
3028,"Caruana, Fabiano","Almasi, Zoltan",2652,2704,2009.12.29,tourn,1/2-1/2,E04,2
3029,"Meier, Georg","Caruana, Fabiano",2654,2805,2015.06.30,,0-1,A42,3.4
3030,"Georgiev, Vladimir","Caruana, Fabiano",2553,2783,2014.05.04,team-swiss,0-1,B06,7.1
3031,"Caruana, Fabiano","Lengyel, Nora",2255,2302,2005.06.09,,1-0,C24,6
3032,"Mamedov, Rauf","Caruana, Fabiano",2658,2802,2015.04.25,,1/2-1/2,C91,8
3033,"Morozevich, Alexander","Caruana, Fabiano",2760,2774,2013.06.22,,0-1,C47,8
3034,"Caruana, Fabiano","Aronian, Levon",2784,2794,2018.03.26,tourn,1-0,C88,13
3035,"Caruana, Fabiano","Stromboli, Carlo",2444,2196,2006.08.23,swiss,1-0,C78,5
3036,"Caruana, Fabiano","Maksimovic, Bojan",2792,2455,2022.03.01,,1-0,A04,5
3037,"Giri, Anish","Caruana, Fabiano",2793,2808,2015.08.31,tourn,1/2-1/2,D85,8
3038,"Caruana, Fabiano","Drozdovskij, Yuri",2711,2614,2011.09.01,k.o.,1-0,E04,2.2
3039,"Jobava, Baadur","Caruana, Fabiano",2704,2736,2012.02.15,swiss,1/2-1/2,D70,9
3040,"Kramnik, Vladimir","Caruana, Fabiano",2784,2796,2013.08.03,tourn,1-0,D85,8
3041,"Vachier Lagrave, Maxime","Caruana, Fabiano",2768,2801,2014.09.03,tourn,0-1,D35,7
3042,"Leko, Peter","Caruana, Fabiano",2737,2796,2013.07.27,tourn,1/2-1/2,C77,2
3043,"Xiong, Jeffery","Caruana, Fabiano",2634,2811,2018.02.03,,0-1,E01,4
